2016-11-15 10:51:8,25.25 ,93  
2016-11-15 10:51:10,25.31, 93  
2016-11-15 10:51:12,25.31, 93  
2016-11-15 10:51:14,25.31, 94  
2016-11-15 10:51:17,25.31, 94  
2016-11-15 10:51:19,25.31, 96  
2016-11-15 10:51:21,25.31, 94  
2016-11-15 10:51:22,25.31, 94  
2016-11-15 10:51:25,25.31, 98  
2016-11-15 10:51:27,25.31, 98  
2016-11-15 10:51:29,25.31, 95  
2016-11-15 10:51:31,25.31, 93  
2016-11-15 10:51:33,25.31, 93  
2016-11-15 10:51:35,25.37, 95  
2016-11-15 10:51:38,25.37, 95  
2016-11-15 10:51:39,25.37, 94  
2016-11-15 10:51:41,25.37, 92  
2016-11-15 10:51:43,25.37, 91  
2016-11-15 10:51:45,25.37, 93  
2016-11-15 10:51:48,25.37, 94  
2016-11-15 10:51:50,25.37, 96  
2016-11-15 10:51:52,25.37, 97  
2016-11-15 10:51:55,25.37, 98  
2016-11-15 10:51:57,25.37, 100  
2016-11-15 10:51:59,25.44, 99  
2016-11-15 10:52:2,25.44 ,97  
2016-11-15 10:52:4,25.44 ,97  
2016-11-15 10:52:6,25.44 ,97  
2016-11-15 10:52:8,25.44 ,97  
2016-11-15 10:52:10,25.44, 94  
2016-11-15 10:52:12,25.44, 93  
2016-11-15 10:52:14,25.50, 93  
2016-11-15 10:52:16,25.50, 93  
2016-11-15 10:52:18,25.50, 94  
2016-11-15 10:52:20,25.50, 95  
2016-11-15 10:52:22,25.50, 95  
2016-11-15 10:52:23,25.50, 95  
2016-11-15 10:52:25,25.50, 95  
2016-11-15 10:52:28,25.50, 98  
2016-11-15 10:52:30,25.50, 102  
2016-11-15 10:52:32,25.50, 102  
2016-11-15 10:52:35,25.50, 101  
2016-11-15 10:52:37,25.50, 100  
2016-11-15 10:52:40,25.56, 98  
2016-11-15 10:52:42,25.56, 98  
2016-11-15 10:52:45,25.56, 98  
2016-11-15 10:52:47,25.56, 99  
2016-11-15 10:52:49,25.56, 99  
2016-11-15 10:52:52,25.56, 98  
2016-11-15 10:52:54,25.56, 99  
2016-11-15 10:52:57,25.56, 100  
2016-11-15 10:52:59,25.56, 101  
2016-11-15 10:53:1,25.56 ,102  
2016-11-15 10:53:4,25.62 ,104  
2016-11-15 10:53:6,25.62 ,102  
2016-11-15 10:53:8,25.62 ,99  
2016-11-15 10:53:10,25.62, 97  
2016-11-15 10:53:12,25.62, 96  
2016-11-15 10:53:14,25.62, 96  
2016-11-15 10:53:16,25.62, 98  
2016-11-15 10:53:19,25.62, 99  
2016-11-15 10:53:21,25.62, 101  
2016-11-15 10:53:24,25.62, 100  
2016-11-15 10:53:26,25.62, 98  
2016-11-15 10:53:28,25.62, 97  
2016-11-15 10:53:30,25.69, 99  
2016-11-15 10:53:33,25.69, 99  
2016-11-15 10:53:37,25.62, 99  
2016-11-15 10:53:40,25.62, 101  
2016-11-15 10:53:42,25.62, 103  
2016-11-15 10:53:44,25.62, 100  
2016-11-15 10:53:46,25.62, 96  
2016-11-15 10:53:49,25.62, 95  
2016-11-15 10:53:51,25.62, 95  
2016-11-15 10:53:53,25.62, 96  
2016-11-15 10:53:56,25.69, 96  
2016-11-15 10:53:58,25.69, 97  
2016-11-15 10:54:0,25.69 ,99  
2016-11-15 10:54:2,25.69 ,100  
2016-11-15 10:54:5,25.69 ,99  
2016-11-15 10:54:7,25.69 ,100  
2016-11-15 10:54:10,25.69, 101  
2016-11-15 10:54:12,25.69, 102  
2016-11-15 10:54:14,25.69, 101  
2016-11-15 10:54:17,25.69, 100  
2016-11-15 10:54:19,25.69, 101  
2016-11-15 10:54:21,25.69, 99  
2016-11-15 10:54:24,25.69, 97  
2016-11-15 10:54:26,25.69, 96  
2016-11-15 10:54:28,25.75, 96  
2016-11-15 10:54:30,25.69, 100  
2016-11-15 10:54:32,25.69, 100  
2016-11-15 10:54:35,25.75, 99  
2016-11-15 10:54:37,25.75, 96  
2016-11-15 10:54:39,25.69, 96  
2016-11-15 10:54:41,25.75, 97  
2016-11-15 10:54:44,25.75, 99  
2016-11-15 10:54:46,25.75, 97  
2016-11-15 10:54:48,25.75, 97  
2016-11-15 10:54:50,25.75, 94  
2016-11-15 10:54:52,25.75, 95  
2016-11-15 10:54:54,25.75, 94  
2016-11-15 10:54:56,25.75, 98  
2016-11-15 10:54:58,25.75, 103  
2016-11-15 10:55:1,25.81 ,106  
2016-11-15 10:55:3,25.75 ,104  
2016-11-15 10:55:5,25.81 ,101  
2016-11-15 10:55:8,25.81 ,101  
2016-11-15 10:55:10,25.81, 101  
2016-11-15 10:55:12,25.81, 102  
2016-11-15 10:55:15,25.81, 103  
2016-11-15 10:55:17,25.81, 101  
2016-11-15 10:55:19,25.81, 99  
2016-11-15 10:55:22,25.87, 98  
2016-11-15 10:55:24,25.87, 99  
2016-11-15 10:55:27,25.87, 99  
2016-11-15 10:55:29,25.87, 97  
2016-11-15 10:55:31,25.87, 96  
2016-11-15 10:55:33,25.87, 97  
